student_id,exercise_id,is_correct
258,29,0
258,188,0
258,75,0
258,93,0
258,153,0
258,39,1
258,198,0
258,129,1
259,132,0
259,31,0
259,87,0
259,176,0
259,167,0
259,67,0
259,57,0
259,8,1
259,50,0
259,37,1
259,178,1
259,65,1
259,159,0
259,170,0
259,143,0
259,106,0
259,153,0
259,147,1
259,127,0
259,165,0
259,22,0
259,119,0
259,99,0
259,25,0
259,90,0
259,111,0
259,177,1
259,29,1
259,43,0
259,199,0
259,77,0
259,91,1
259,54,1
259,160,0
259,193,0
259,40,0
259,10,1
259,75,1
259,181,1
259,109,0
259,63,0
259,174,0
259,92,0
260,102,0
260,19,1
260,49,0
260,103,0
260,105,1
260,40,1
260,131,0
260,2,1
260,45,0
260,46,0
260,134,1
260,92,1
260,72,0
260,97,1
260,135,0
260,145,1
260,117,0
260,41,0
260,11,0
260,36,1
260,27,0
260,5,0
260,124,0
260,89,1
260,57,1
260,31,0
260,160,0
260,188,0
260,7,0
260,150,0
260,87,0
260,90,1
260,119,0
260,109,1
260,25,0
260,196,0
260,181,1
260,13,0
260,169,1
260,173,0
260,47,1
260,50,0
260,147,1
260,24,0
261,22,1
261,69,0
261,197,1
261,120,0
261,95,0
261,9,1
261,45,1
261,156,1
261,16,0
261,43,1
261,66,1
261,92,1
261,25,0
261,55,0
261,144,1
261,39,1
261,174,0
261,140,0
261,49,0
261,147,0
262,151,0
262,24,0
262,55,0
262,87,0
262,192,0
262,138,0
262,199,0
262,178,0
262,29,1
262,44,0
262,46,1
262,103,0
262,81,0
262,198,0
262,147,0
262,63,0
262,25,0
262,165,0
262,97,1
262,17,0
262,75,0
262,102,0
262,164,0
262,72,0
262,68,1
262,88,0
262,15,0
262,34,0
262,160,0
262,40,1
262,126,0
262,13,0
262,100,0
262,7,0
262,136,0
262,125,1
262,106,0
262,104,1
262,176,0
262,33,1
262,110,1
262,139,0
262,155,1
262,166,1
262,189,1
263,158,0
263,18,0
263,83,0
263,119,1
263,187,1
263,42,0
263,169,0
263,181,0
263,12,0
263,118,0
263,79,1
263,103,0
263,129,0
263,72,1
263,44,0
263,150,0
263,152,1
263,111,1
263,145,0
263,192,0
263,11,0
263,162,0
263,6,0
263,131,1
264,79,1
264,30,0
264,168,0
264,56,0
264,129,0
264,40,1
264,7,1
264,5,0
264,99,1
264,34,0
264,151,1
264,4,0
264,1,1
264,25,1
264,27,1
264,113,0
264,47,0
264,146,0
264,9,0
264,115,0
264,147,0
264,66,1
264,60,1
264,43,0
264,54,0
264,144,1
264,17,0
264,84,0
264,18,0
264,38,1
264,90,0
264,117,0
264,163,0
264,28,1
264,119,0
264,142,1
264,37,0
264,162,0
264,11,0
264,35,1
264,125,0
264,112,1
264,182,1
264,174,0
264,33,1
264,29,0
264,72,0
265,195,0
265,4,0
265,29,0
265,42,1
265,198,0
265,156,1
265,101,0
265,175,0
265,125,1
265,106,0
265,60,1
265,168,1
265,154,0
265,34,1
265,120,1
265,155,0
265,126,0
265,14,0
265,118,0
265,196,0
265,124,0
265,147,0
265,170,0
265,119,1
265,45,0
265,98,1
265,78,0
265,8,0
265,90,1
265,112,0
265,46,0
265,39,1
265,17,0
265,191,1
265,37,0
265,52,1
266,64,1
266,141,0
266,165,0
266,179,0
266,149,0
266,65,0
266,168,1
266,150,0
266,148,0
266,189,1
266,110,0
266,15,1
266,94,0
266,42,0
266,57,0
266,142,1
266,171,1
266,99,0
266,61,1
266,16,0
266,186,0
266,6,0
266,160,0
266,32,0
266,5,0
266,24,0
266,120,1
267,134,1
267,157,1
267,67,0
267,135,0
267,87,0
267,117,0
267,133,1
267,150,1
267,72,0
267,75,0
267,29,0
267,130,0
267,73,0
267,151,1
267,193,0
267,76,1
267,11,0
267,12,1
267,160,0
267,169,0
267,90,1
268,6,0
268,134,0
268,56,1
268,110,0
268,32,1
268,193,0
268,199,0
268,37,0
268,33,1
268,3,0
268,15,0
268,18,0
268,17,0
268,36,1
268,83,0
268,183,0
268,108,0
268,2,0
268,67,0
268,154,0
268,188,0
268,159,0
268,53,1
268,180,0
269,30,1
269,175,0
269,188,0
269,13,0
269,139,1
269,49,0
269,122,1
269,111,0
269,104,1
269,71,1
269,168,1
269,181,0
269,166,1
269,39,0
269,148,0
269,140,1
269,51,0
269,106,1
269,186,0
269,127,1
269,0,0
269,97,0
269,128,0
270,108,0
270,173,1
270,29,0
270,42,1
270,33,1
270,125,1
270,61,0
270,27,1
270,76,0
270,112,1
270,184,0
270,46,1
270,32,0
270,80,1
270,140,0
270,199,0
270,115,0
270,1,0
270,120,0
270,105,0
270,48,0
270,55,1
270,2,0
270,93,0
271,159,1
271,150,1
271,21,1
271,154,0
271,87,0
271,160,1
271,113,0
271,189,1
271,133,0
271,48,0
271,77,0
271,127,1
271,103,0
271,64,0
271,162,0
271,74,0
271,176,1
271,147,1
271,153,0
271,175,1
271,63,1
271,6,1
271,31,0
271,12,0
271,16,0
271,181,0
271,75,0
271,106,1
271,40,0
271,166,1
271,98,0
271,58,0
271,101,0
271,44,1
271,171,0
271,121,0
272,20,1
272,164,0
272,196,0
272,88,1
272,120,0
272,98,0
272,89,0
272,50,0
272,14,0
272,59,1
272,113,0
272,146,0
272,6,1
272,23,1
272,139,0
272,191,0
272,154,1
272,132,1
272,26,1
272,72,0
272,159,0
272,76,0
272,78,1
272,161,0
272,93,0
272,136,0
272,21,1
272,58,1
272,137,0
272,189,0
272,0,0
272,181,0
272,135,0
272,86,0
272,176,1
272,4,1
272,82,1
273,154,0
273,185,0
273,145,0
273,107,1
273,101,1
273,183,0
273,98,0
273,12,0
273,73,1
273,119,1
273,33,1
273,50,1
273,118,0
273,23,1
273,1,1
273,121,0
273,150,1
273,51,0
273,155,1
273,176,0
273,49,0
273,135,0
273,83,0
273,74,1
273,60,0
273,123,0
273,126,0
273,106,1
273,114,1
273,75,0
273,3,0
273,17,0
273,147,1
273,158,0
273,187,1
273,82,1
273,38,0
273,112,0
273,143,0
273,58,1
273,93,1
273,105,0
273,115,1
273,42,1
273,13,0
273,11,1
273,117,1
273,113,1
273,68,0
274,80,0
274,144,0
274,74,0
274,177,0
274,3,1
274,165,1
274,33,0
274,85,0
274,150,0
274,11,0
274,99,0
274,153,1
274,86,0
274,1,1
274,20,1
274,179,1
274,186,0
274,119,1
274,24,0
274,112,1
274,159,0
274,92,1
274,88,0
274,142,0
274,18,0
274,193,1
274,168,0
274,160,0
274,132,0
274,158,0
274,50,1
274,123,0
274,194,1
274,5,0
274,83,0
274,10,1
274,96,0
274,134,0
274,173,1
274,45,0
274,124,0
274,145,0
274,180,0
274,87,0
274,103,1
274,82,1
275,178,0
275,173,1
275,60,0
275,111,0
275,56,0
275,61,0
275,65,0
275,115,0
275,140,0
275,70,0
275,147,0
275,126,0
275,157,1
275,35,0
275,124,0
275,69,0
275,8,0
275,42,0
275,150,1
275,13,0
275,44,0
275,30,0
275,19,1
275,20,1
275,79,1
275,142,0
275,87,0
275,192,1
275,130,0
275,186,0
275,51,1
275,26,1
275,96,0
275,129,0
275,166,1
275,183,1
275,131,1
276,100,1
276,89,1
276,171,0
276,156,1
276,63,0
276,158,1
276,175,0
276,135,1
276,48,1
276,86,0
276,22,0
276,19,0
276,139,0
276,5,0
276,70,0
276,91,1
276,166,1
276,196,0
276,6,0
276,197,1
276,105,0
276,62,1
276,154,0
276,130,1
276,173,0
276,34,1
277,6,0
277,128,0
277,143,0
277,91,1
277,123,1
277,144,0
277,132,1
277,106,0
277,40,0
277,137,1
277,96,0
277,149,0
277,12,0
277,80,0
277,194,1
277,199,1
277,73,1
277,188,0
277,14,0
277,11,1
277,196,0
277,95,1
277,47,1
277,24,0
277,17,0
277,114,0
277,56,0
277,116,0
277,0,0
277,110,0
277,87,1
277,44,1
277,104,0
277,158,0
277,58,0
277,175,1
278,102,0
278,84,1
278,185,1
278,23,0
278,177,1
278,77,1
278,47,1
278,183,0
278,188,0
278,191,0
278,24,0
278,68,0
278,186,1
278,25,0
278,134,1
278,43,0
278,42,1
278,195,1
278,172,1
278,53,0
278,60,1
278,164,1
278,144,0
278,157,1
278,94,0
278,163,1
278,151,0
278,17,0
278,99,1
278,132,1
278,173,0
278,103,0
278,149,0
278,83,0
278,137,1
278,130,0
278,154,0
278,90,0
278,192,1
278,65,0
278,114,1
278,33,0
278,38,1
278,0,0
278,148,1
278,120,0
278,12,0
279,101,0
279,170,0
279,3,1
279,184,0
279,91,1
279,76,0
279,180,1
279,47,0
279,40,0
279,78,1
279,128,1
279,149,1
279,194,0
279,73,0
279,122,0
279,114,1
279,9,1
279,107,1
279,144,0
279,24,1
279,66,1
279,120,1
279,172,0
279,67,1
279,102,0
279,92,1
279,4,0
279,18,1
279,185,1
280,37,1
280,23,0
280,24,0
280,122,1
280,50,0
280,0,0
280,94,1
280,60,0
280,170,1
280,124,1
280,47,0
280,131,1
280,42,0
280,148,1
280,13,0
280,108,0
280,158,1
280,34,0
280,6,1
280,197,0
280,111,0
280,145,1
280,146,1
280,139,1
280,128,1
280,91,0
280,84,0
280,155,0
280,178,1
280,28,0
280,179,0
280,29,0
280,55,0
280,147,1
280,89,0
280,192,0
280,97,0
280,103,1
280,198,0
280,9,1
280,53,0
280,150,0
280,2,0
280,172,0
280,41,0
280,19,1
280,30,0
281,184,0
281,25,0
281,118,0
281,97,1
281,159,0
281,146,1
281,152,0
281,126,0
281,86,0
281,95,0
281,47,0
281,138,0
281,21,1
281,119,1
281,2,1
281,163,1
281,52,0
281,185,1
281,177,0
281,75,0
281,178,1
281,81,1
281,93,0
281,77,0
281,96,1
281,180,0
281,103,0
281,192,0
281,23,1
281,53,1
281,92,0
281,61,0
281,167,1
281,173,1
281,41,0
281,139,0
281,67,0
281,0,0
281,149,0
282,77,0
282,84,0
282,107,0
282,44,0
282,21,1
282,31,0
282,180,0
282,110,0
282,95,0
282,22,1
282,65,1
282,160,1
282,154,0
282,86,0
282,67,0
282,125,0
282,27,0
282,9,0
282,12,0
282,159,1
282,177,0
282,80,0
282,112,0
282,58,0
282,108,0
283,161,1
283,184,0
283,145,1
283,88,0
283,130,1
283,107,1
283,67,1
283,122,1
283,53,0
283,121,0
283,109,1
283,19,1
283,37,1
283,18,1
283,75,1
283,199,1
283,71,1
283,84,1
283,50,1
283,26,1
283,117,0
283,166,0
283,49,0
283,197,0
283,25,1
283,83,0
283,108,0
283,43,0
284,120,1
284,85,1
284,117,1
284,150,1
284,169,0
284,89,0
284,60,0
284,1,0
284,98,0
284,81,0
284,49,1
284,116,0
284,0,0
284,170,0
284,157,0
284,57,1
284,178,0
284,160,0
284,45,1
284,163,1
284,67,0
284,82,0
284,159,0
284,123,0
284,79,1
284,111,0
284,14,0
284,88,0
284,181,0
284,53,1
284,99,0
284,56,0
284,122,1
284,144,0
284,145,1
284,7,1
284,16,0
284,127,0
284,15,0
284,167,0
284,42,0
284,190,0
284,78,1
284,46,1
284,161,0
284,68,0
284,101,1
284,83,0
284,4,0
284,125,0
285,179,0
285,77,0
285,86,1
285,160,1
285,134,0
285,41,0
285,13,1
285,28,0
285,191,1
285,133,0
285,88,1
285,142,0
285,153,0
285,71,1
285,158,0
285,72,0
285,19,1
285,33,1
285,180,1
285,70,0
286,74,0
286,127,0
286,15,0
286,61,0
286,183,0
286,24,0
286,102,1
286,77,0
286,148,1
286,116,0
286,110,0
286,99,0
286,158,0
286,190,0
286,20,0
286,104,1
286,72,1
286,120,0
286,164,1
286,65,1
286,81,0
287,6,1
287,180,0
287,141,0
287,195,0
287,115,0
287,106,0
287,114,0
287,161,0
287,89,0
287,12,0
287,46,1
287,34,0
287,112,0
287,128,1
287,185,0
287,137,0
287,169,0
287,20,1
287,60,1
287,110,0
287,136,1
287,14,1
287,147,0
287,146,0
287,186,0
287,57,0
287,4,0
287,148,0
287,113,0
287,78,0
287,11,0
287,43,0
287,160,1
287,193,1
287,85,0
287,181,1
287,24,1
287,87,0
287,45,1
288,87,1
288,26,1
288,155,0
288,162,0
288,66,0
288,161,1
288,54,0
288,169,0
288,25,0
288,166,0
288,159,0
288,69,0
288,198,1
288,62,0
288,45,1
288,8,1
288,2,0
288,21,1
288,98,0
288,59,0
288,133,0
288,36,1
288,173,1
288,80,0
288,35,1
288,157,0
288,95,0
288,111,1
288,137,1
288,76,0
288,146,1
288,144,1
288,48,0
288,114,0
288,105,0
288,177,0
288,121,0
288,167,1
288,78,0
288,189,0
288,138,0
288,187,0
288,190,0
288,93,0
288,31,0
289,113,0
289,132,0
289,195,0
289,93,0
289,73,0
289,25,0
289,17,0
289,5,1
289,115,1
289,85,0
289,65,1
289,10,0
289,172,0
289,74,0
289,144,1
289,169,0
289,70,0
289,155,0
289,160,1
289,116,0
289,67,1
289,147,0
289,175,0
289,60,1
289,24,0
289,77,0
289,124,0
290,84,0
290,127,1
290,144,0
290,26,1
290,16,1
290,136,0
290,30,0
290,22,0
290,32,1
290,1,1
290,6,1
290,109,0
290,74,0
290,58,0
290,198,0
290,196,0
290,36,1
290,70,0
290,47,0
290,105,0
290,143,0
290,89,1
290,111,1
290,87,1
290,8,0
290,199,0
290,61,0
290,112,1
290,101,0
290,181,0
290,35,0
290,195,0
290,85,0
290,175,0
290,71,0
290,7,1
290,41,1
290,154,0
290,116,0
290,157,0
290,125,1
290,34,0
290,97,1
291,114,1
291,33,0
291,62,0
291,197,0
291,23,0
291,71,1
291,69,0
291,138,1
291,115,0
291,101,0
291,29,1
291,5,1
291,178,0
291,177,0
291,1,0
291,121,0
291,162,0
291,77,0
291,4,1
291,25,0
291,95,0
291,168,0
291,189,0
291,192,0
291,133,1
291,55,0
291,9,1
291,103,0
291,12,0
291,58,1
291,110,1
291,18,0
291,31,1
291,60,0
291,57,0
291,47,0
291,131,0
291,39,0
291,199,0
291,2,0
291,112,0
291,125,0
291,0,0
291,146,1
291,135,0
291,83,0
292,35,0
292,91,0
292,16,0
292,149,1
292,95,0
292,31,0
292,3,0
292,54,1
292,27,1
292,166,1
292,113,0
292,114,0
292,49,0
292,53,0
292,172,0
292,161,1
292,9,1
292,150,0
292,192,1
292,76,0
292,28,0
292,140,0
292,87,0
292,153,0
292,57,0
292,183,1
292,134,0
292,131,0
292,6,1
292,123,0
292,97,0
292,107,0
292,2,1
292,112,0
292,17,0
292,190,0
292,74,0
293,54,0
293,121,0
293,142,0
293,110,1
293,117,0
293,42,1
293,55,0
293,60,1
293,71,1
293,69,1
293,195,0
293,127,1
293,178,0
293,84,1
293,80,1
293,135,1
293,105,1
293,182,0
293,86,0
293,154,1
293,56,0
293,171,0
293,46,1
293,190,0
293,138,1
293,11,0
293,128,0
293,61,0
293,101,1
293,35,1
293,162,1
293,68,1
293,9,0
293,173,0
293,134,1
293,93,0
293,89,0
293,95,0
293,115,1
293,37,1
293,141,0
294,35,0
294,30,1
294,119,1
294,182,1
294,99,0
294,195,0
294,199,0
294,104,0
294,107,0
294,78,0
294,11,0
294,194,0
294,72,1
294,94,0
294,169,1
294,23,0
294,3,1
294,59,0
294,96,0
294,28,0
294,17,0
294,77,1
294,81,0
294,173,0
294,114,1
294,165,1
294,85,1
294,141,0
294,95,1
294,176,1
294,69,1
294,92,0
294,61,1
294,122,0
294,102,0
294,109,1
294,42,0
294,1,0
294,57,1
294,73,0
294,32,1
294,128,0
294,6,1
295,156,0
295,103,0
295,81,0
295,12,0
295,59,1
295,132,1
295,99,1
295,52,0
295,180,1
295,168,0
295,182,0
295,187,0
295,36,0
295,10,0
295,77,0
295,14,0
295,157,0
295,123,0
295,64,0
295,140,0
295,15,0
295,145,0
295,166,1
295,199,0
295,5,1
295,74,0
295,114,1
295,142,0
296,60,1
296,145,1
296,166,0
296,183,0
296,95,0
296,141,1
296,194,1
296,129,1
296,21,0
296,197,0
296,64,0
296,100,0
296,76,1
296,192,1
296,136,0
296,29,0
296,130,1
296,63,1
296,36,0
296,93,0
296,163,0
296,155,0
296,16,0
296,5,0
296,7,0
296,40,0
296,119,0
296,185,1
296,143,0
296,188,1
296,69,0
296,89,1
296,99,1
296,87,1
296,142,1
296,135,1
296,177,1
296,198,0
296,66,0
296,186,0
296,189,0
296,146,1
296,14,0
296,0,0
296,193,0
296,170,1
296,56,1
297,86,0
297,180,1
297,152,0
297,181,0
297,2,0
297,136,0
297,191,0
297,60,1
297,107,0
297,103,0
297,19,0
297,30,0
297,129,0
297,97,0
297,139,1
297,112,0
297,35,0
297,33,0
297,77,0
297,158,0
297,187,1
297,121,1
297,146,0
297,55,0
297,74,1
297,167,0
297,59,1
297,65,1
297,193,0
297,145,0
297,156,0
297,197,0
297,101,1
297,134,1
297,128,0
297,6,0
297,192,0
297,96,0
297,196,0
297,57,1
297,38,1
297,115,0
297,116,1
297,4,0
298,109,1
298,111,1
298,50,1
298,189,0
298,89,0
298,138,0
298,125,0
298,4,0
298,24,0
298,65,1
298,56,1
298,110,0
298,60,0
298,195,1
298,53,0
298,180,1
298,132,1
298,87,0
298,167,0
298,31,0
298,55,0
298,100,1
298,188,0
298,71,0
298,74,0
298,76,0
298,198,0
298,164,1
298,38,0
298,173,0
298,5,1
298,162,0
298,194,0
298,191,0
298,130,0
298,179,1
298,57,0
298,73,1
298,15,1
298,148,1
298,193,0
298,0,0
298,143,0
298,112,0
298,192,0
298,14,0
298,116,0
298,153,0
298,92,1
299,140,1
299,75,1
299,170,0
299,103,1
299,71,0
299,166,0
299,102,0
299,150,1
299,59,1
299,110,1
299,181,0
299,135,1
299,18,0
299,88,0
299,179,1
299,4,1
299,6,0
299,77,1
299,155,0
299,169,0
299,2,0
299,172,0
299,190,0
299,42,1
299,183,0
299,178,0
300,155,0
300,54,1
300,56,1
300,79,0
300,6,0
300,90,1
300,188,0
300,49,0
300,146,0
300,186,0
300,76,1
300,65,0
300,37,1
300,194,0
300,118,1
300,180,0
300,123,0
300,44,0
300,97,0
300,78,1
300,16,0
300,10,0
300,178,0
300,112,0
300,152,0
300,148,0
300,28,1
300,82,0
300,53,1
300,141,1
300,73,0
300,140,1
300,50,0
301,122,0
301,40,0
301,193,0
301,141,1
301,175,1
301,116,0
301,34,1
301,129,0
301,147,1
301,12,0
301,41,1
301,140,0
301,7,1
301,138,0
301,114,0
301,137,0
301,67,0
301,20,0
301,181,1
301,101,0
301,154,0
301,190,1
301,58,0
301,35,1
301,11,0
301,30,0
301,170,1
301,8,0
301,148,0
301,173,0
301,158,0
301,77,1
301,142,0
301,75,0
301,62,1
301,118,0
301,180,1
301,117,0
301,132,1
301,63,0
301,198,0
301,72,0
302,10,0
302,175,1
302,33,0
302,62,1
302,2,1
302,65,0
302,39,1
302,0,0
302,143,0
302,170,0
302,44,1
302,138,0
302,185,0
302,45,1
302,25,0
302,173,1
302,50,1
302,99,0
302,156,0
302,115,0
302,94,0
302,127,0
302,26,0
302,87,0
302,91,1
302,105,0
302,168,0
302,17,0
302,187,0
302,72,0
302,79,0
302,113,0
302,74,1
302,80,0
302,70,0
302,194,0
302,43,0
303,168,1
303,68,1
303,76,1
303,90,1
303,85,1
303,195,1
303,114,0
303,88,0
303,151,1
303,60,0
303,161,0
303,77,0
303,21,0
303,157,1
303,62,0
303,99,1
303,89,0
303,54,1
303,110,1
303,127,0
303,33,0
303,92,0
303,133,0
303,170,0
303,100,0
303,66,0
303,193,1
303,1,0
303,36,0
303,179,0
303,191,0
303,103,0
303,122,1
303,153,1
303,106,0
303,44,0
303,142,0
303,105,1
303,0,1
303,123,0
303,119,1
304,140,0
304,130,1
304,82,0
304,122,0
304,199,0
304,69,0
304,184,1
304,86,0
304,126,0
304,33,1
304,131,1
304,178,1
304,57,0
304,81,1
304,173,0
304,16,1
304,147,1
304,22,1
304,27,0
304,172,1
304,4,0
304,44,1
304,138,0
304,93,0
304,99,1
304,60,1
304,5,1
304,67,0
304,196,0
304,47,1
304,152,0
304,163,1
304,149,0
304,159,1
304,139,1
304,91,1
304,146,1
304,191,0
305,98,0
305,177,0
305,164,0
305,22,1
305,132,1
305,149,1
305,77,0
305,86,1
305,137,0
305,184,0
305,60,1
305,23,1
305,146,1
305,106,1
305,93,1
305,147,0
305,123,0
305,109,0
305,66,1
305,85,0
305,113,0
305,45,1
305,171,0
305,158,1
305,188,1
305,140,0
305,145,1
305,87,0
305,14,1
305,185,0
306,108,0
306,5,1
306,114,0
306,121,1
306,40,0
306,131,0
306,199,1
306,69,1
306,116,0
306,126,1
306,37,0
306,198,0
306,59,0
306,99,0
306,74,0
306,30,1
306,64,0
306,113,1
306,86,1
306,102,0
306,117,1
306,125,0
306,124,0
306,62,0
306,63,0
306,195,0
306,109,0
306,144,0
306,123,0
306,101,1
306,82,0
306,122,0
306,97,0
306,65,1
306,25,1
306,182,1
306,151,0
307,117,0
307,60,0
307,129,0
307,11,0
307,44,0
307,155,0
307,165,0
307,192,1
307,175,1
307,38,0
307,116,0
307,195,0
307,49,0
307,184,1
307,55,0
307,188,1
307,23,0
307,141,1
307,24,0
307,79,0
307,78,0
307,189,0
307,85,0
307,100,0
307,88,1
307,171,0
307,65,1
307,94,0
307,142,0
307,45,0
307,29,1
307,81,0
307,181,0
307,110,0
307,15,1
307,21,0
307,75,1
307,134,0
307,69,1
308,108,1
308,66,0
308,45,1
308,32,0
308,155,0
308,173,1
308,14,1
308,20,0
308,163,0
308,191,0
308,61,1
308,90,0
308,141,0
308,8,0
308,107,1
308,174,0
308,4,1
308,144,0
308,13,1
308,118,1
308,137,0
308,24,0
308,58,1
309,177,0
309,163,0
309,14,0
309,30,0
309,31,0
309,123,1
309,55,0
309,154,1
309,89,0
309,143,0
309,166,1
309,9,1
309,128,1
309,115,0
309,16,1
309,54,0
309,107,0
309,196,0
309,132,0
309,173,0
309,43,0
309,111,0
309,192,1
309,112,1
309,49,0
309,134,1
309,67,0
309,104,0
309,97,0
309,25,1
309,51,1
309,116,0
309,149,1
309,126,0
309,41,0
309,110,0
309,46,1
309,181,1
309,137,0
309,73,1
309,13,1
309,29,0
309,135,1
309,121,0
309,169,0
309,172,0
309,78,0
309,165,1
309,66,0
310,48,0
310,5,0
310,51,1
310,121,1
310,89,0
310,25,0
310,42,1
310,93,0
310,15,0
310,6,0
310,124,1
310,70,0
310,195,0
310,40,1
310,0,0
310,118,1
310,140,0
310,119,1
310,73,1
310,84,0
310,143,1
310,11,1
310,127,1
310,94,0
310,153,1
310,198,1
310,126,1
310,150,0
310,1,1
310,105,1
310,103,0
310,50,0
310,97,0
310,162,0
310,169,0
310,45,1
310,191,0
310,78,0
310,135,1
310,7,0
310,142,1
310,39,0
310,156,1
310,47,1
310,53,0
311,160,1
311,122,0
311,4,1
311,26,1
311,137,0
311,53,1
311,176,1
311,28,0
311,52,0
311,103,1
311,90,1
311,173,1
311,196,0
311,18,0
311,34,0
311,193,0
311,45,1
311,107,0
311,149,1
311,62,0
311,182,1
311,77,0
311,55,0
312,185,0
312,118,0
312,150,1
312,103,1
312,14,1
312,29,1
312,149,0
312,15,1
312,178,0
312,120,0
312,52,0
312,28,0
312,61,0
312,12,1
312,133,1
312,5,0
312,173,1
312,39,0
312,175,1
312,69,0
312,86,0
312,145,1
312,191,0
312,136,1
312,179,0
312,162,0
312,153,0
312,20,0
312,140,1
313,185,0
313,95,0
313,166,0
313,191,0
313,37,1
313,186,0
313,15,1
313,181,0
313,114,0
313,45,0
313,88,0
313,91,0
313,52,1
313,10,0
313,22,0
313,79,1
313,90,0
313,144,0
313,196,0
313,19,0
313,55,0
313,87,1
313,136,1
313,179,0
313,190,1
313,6,0
313,157,0
313,32,0
313,103,0
313,145,1
313,199,1
313,167,1
313,115,0
313,46,0
313,126,1
313,173,1
314,132,1
314,5,0
314,199,0
314,193,1
314,195,1
314,96,1
314,24,0
314,139,0
314,1,1
314,112,0
314,47,1
314,4,1
314,76,0
314,86,0
314,156,0
314,161,0
314,127,0
314,164,0
314,197,0
314,157,0
314,36,0
314,137,0
314,100,0
314,133,1
314,129,1
314,163,0
314,118,0
314,185,1
314,40,1
314,23,1
314,95,0
314,102,0
314,148,0
314,147,1
314,22,1
314,2,0
314,53,1
314,160,1
314,176,0
314,63,0
314,83,0
314,184,1
314,153,1
314,11,1
314,87,0
314,174,1
314,19,1
315,79,1
315,124,0
315,94,1
315,172,0
315,65,0
315,183,1
315,63,1
315,18,1
315,146,0
315,196,1
315,157,0
315,199,1
315,148,0
315,88,0
315,103,0
315,64,0
315,110,1
315,164,0
315,149,0
315,75,1
315,111,0
315,118,1
315,142,0
315,185,1
315,125,1
315,27,0
315,174,1
315,104,0
315,84,1
315,14,1
315,22,0
315,147,0
315,82,0
315,140,1
315,184,0
315,35,0
315,91,0
315,134,0
315,136,1
315,62,1
315,105,0
315,73,1
315,171,0
315,43,1
315,68,0
315,4,0
316,122,1
316,157,1
316,23,0
316,51,0
316,170,0
316,1,0
316,16,0
316,187,0
316,123,1
316,78,1
316,39,1
316,44,1
316,97,1
316,125,1
316,10,0
316,71,0
316,165,0
316,5,1
316,196,1
316,102,0
316,135,0
316,41,0
316,189,0
316,115,1
316,36,0
316,0,0
316,148,1
316,108,0
316,164,1
316,132,0
316,114,1
316,197,1
316,162,0
316,146,0
316,37,0
316,59,0
316,66,1
316,15,0
316,169,0
316,124,1
316,75,0
317,97,1
317,169,0
317,82,0
317,8,1
317,180,0
317,108,0
317,11,0
317,45,0
317,84,1
317,182,1
317,102,1
317,125,1
317,132,1
317,106,0
317,24,0
317,192,0
317,145,1
317,114,0
317,144,0
317,119,0
317,171,1
317,146,1
317,133,0
317,156,1
317,81,1
317,153,1
317,151,0
317,60,0
317,30,1
317,87,0
317,79,1
317,52,0
317,131,0
317,23,0
317,167,0
317,88,0
317,140,1
317,162,1
317,136,0
317,193,0
317,109,1
318,87,1
318,71,0
318,78,0
318,101,0
318,185,0
318,3,0
318,159,0
318,111,1
318,84,0
318,104,1
318,198,1
318,124,0
318,179,1
318,112,0
318,86,0
318,69,0
318,42,0
318,62,0
318,126,1
318,199,0
319,166,0
319,178,0
319,135,0
319,139,1
319,161,0
319,14,1
319,119,1
319,123,0
319,198,0
319,9,0
319,48,0
319,18,0
319,164,0
319,47,1
319,81,1
319,1,0
319,44,0
319,25,0
319,100,1
319,62,1
319,151,0
319,142,1
319,187,0
319,184,1
320,88,1
320,187,0
320,106,1
320,78,0
320,159,0
320,43,0
320,178,1
320,134,0
320,69,0
320,100,0
320,189,0
320,81,0
320,161,1
320,180,0
320,42,1
320,5,0
320,47,0
320,199,1
320,137,0
320,99,0
320,62,0
320,7,0
320,114,1
320,175,0
320,20,1
320,4,1
320,163,1
320,165,1
320,56,1
320,75,0
320,45,1
320,127,0
320,164,0
320,194,0
321,190,0
321,39,1
321,78,0
321,76,1
321,89,0
321,119,0
321,129,1
321,32,0
321,81,1
321,102,0
321,144,1
321,20,1
321,47,1
321,83,0
321,148,0
321,5,1
321,155,0
321,56,0
321,71,0
321,189,1
321,127,0
321,37,0
321,159,1
321,95,1
321,173,1
321,115,1
321,18,1
321,165,0
321,183,0
321,197,0
321,72,0
321,36,1
321,84,0
321,194,0
321,33,1
321,28,0
321,112,0
321,105,0
321,134,1
322,189,1
322,78,0
322,43,1
322,88,1
322,179,1
322,30,1
322,41,0
322,163,0
322,85,0
322,183,1
322,120,0
322,143,0
322,71,0
322,123,0
322,59,0
322,102,0
322,124,0
322,44,1
322,64,0
322,61,0
322,80,1
322,50,0
322,111,1
322,144,1
322,172,0
322,105,0
322,79,0
322,39,0
323,138,0
323,24,0
323,172,0
323,196,0
323,125,0
323,38,0
323,81,0
323,123,0
323,128,1
323,77,0
323,104,0
323,118,1
323,162,0
323,130,1
323,43,0
323,96,0
323,143,0
323,23,0
323,47,0
323,4,1
323,150,1
323,116,0
323,193,0
323,84,0
323,136,0
323,20,0
323,30,0
323,93,0
323,46,0
323,55,1
323,87,0
323,98,1
323,78,1
324,147,1
